Tỉnh,Quận/Huyện,Xã/Phường,Địa Chỉ
Đồng Tháp,Huyện Hồng Ngự,Thị Trấn Thường Thới Tiền,"104-106 Hùng Vương, Khóm Thượng 1, Thị Trấn Thường Thới Tiền (H.Hồng Ngự, Đồng Tháp) - Giờ: 07:00 20:00"
Đồng Tháp,Huyện Tháp Mười,Thị Trấn Mỹ An,"201 Hùng Vương, Tt.Mỹ An (Chợ Mới) (H.Tháp Mười, Đồng Tháp) - Giờ: 07:00 21:00"
Đồng Tháp,Huyện Tháp Mười,Thị Trấn Mỹ An,"Đường Gò Tháp, Khóm 3, Thị trấn Mỹ An (H.Tháp Mười, Đồng Tháp) - Giờ: 07:00 21:00"
Gia Lai,Thành Phố Pleiku,Phường Diên Hồng,"113A Hai Bà Trưng, phường Diên Hồng (Ngã 4 Hai Bà Trưng - Lý Thái Tổ) (Tp.Pleiku, Gia Lai) - Giờ: 08:00 22:00"
Gia Lai,Thành Phố Pleiku,Phường Hoa Lư,"113A Hai Bà Trưng, phường Diên Hồng (Ngã 4 Hai Bà Trưng - Lý Thái Tổ) (Tp.Pleiku, Gia Lai) - Giờ: 08:00 22:00"
Gia Lai,Thành Phố Pleiku,Phường Hội Thương,"113A Hai Bà Trưng, phường Diên Hồng (Ngã 4 Hai Bà Trưng - Lý Thái Tổ) (Tp.Pleiku, Gia Lai) - Giờ: 08:00 22:00"
Gia Lai,Thành Phố Pleiku,Phường Thống Nhất,"113A Hai Bà Trưng, phường Diên Hồng (Ngã 4 Hai Bà Trưng - Lý Thái Tổ) (Tp.Pleiku, Gia Lai) - Giờ: 08:00 22:00"
Gia Lai,Thành Phố Pleiku,Phường Yên Thế,"113A Hai Bà Trưng, phường Diên Hồng (Ngã 4 Hai Bà Trưng - Lý Thái Tổ) (Tp.Pleiku, Gia Lai) - Giờ: 08:00 22:00"
Gia Lai,Huyện Chư Sê,Thị Trấn Chư Sê,"807D Hùng Vương, Tổ dân phố 7, Tt.Chư Sê (Gần Chi Cục Thuế Chư Sê) (H.Chư Sê, Gia Lai) - Giờ: 07:30 21:30"
Hà Nam,Thành Phố Phủ Lý,Phường Minh Khai,"34 Biên Hòa, phường Minh Khai (Phủ Lý, Hà Nam) - Giờ: 07:30 21:30"
Hà Nam,Huyện Kim Bảng,Xã Thi Sơn,"Tổ dân phố 3, xã Thi Sơn (Kim Bảng, Hà Nam) - Giờ: 07:30 21:30"
Hà Tĩnh,Thành Phố Hà Tĩnh,Phường Trần Phú,"53 Trần Phú , P. Trần Phú (Ngã 4 Lý Tự Trọng - Trần Phú) (Tp.Hà Tĩnh, Hà Tĩnh) - Giờ: 07:30 21:30"
Hà Tĩnh,Huyện Can Lộc,Thị Trấn Nghèn,"240 Xô Viết Nghệ Tĩnh, Thị Trấn Nghèn (Can Lộc, Hà Tĩnh) - Giờ: 07:30 20:30"
Hà Tĩnh,Huyện Cẩm Xuyên,Thị Trấn Cẩm Xuyên,"134-136 Hà Huy Tập, Thị trấn Cẩm Xuyên (Cẩm Xuyên, Hà Tĩnh) - Giờ: 07:00 21:00"
Hải Dương,Huyện Kinh Môn,Phường An Lưu,"413 Trần Hưng Đạo, phường An Lưu (H.Kinh Môn, Hải Dương) - Giờ: 07:30 21:00"
Hải Dương,Huyện Tứ Kỳ,Thị Trấn Tứ Kỳ,"Số 393 Đường 391, Thị trấn Tứ Kỳ (Tứ Kỳ, Hải Dương) - Giờ: 07:30 21:00"
Hải Phòng,Quận Kiến An,Phường Trần Thành Ngọ,"Số 65-67 Trần Thành Ngọ, phường Trần Thành Ngọ (Kiến An, Hải Phòng) - Giờ: 07:30 21:30"
Hải Phòng,Quận Lê Chân,Phường Cát Dài,"42B - 42C - 42D Trần Nguyên Hãn, phường Cát Dài (Q.Lê Chân, TP.Hải Phòng) - Giờ: 08:00 22:00"
Hải Phòng,Quận Hồng Bàng,Phường Thượng Lý,"37 khu BH01 - Ô số 1 lô OTM-5, khu đô thị Vinhomes Imperia, Phường Thượng Lý (coming soon 12/10) (Q.Hồng Bàng, TP.Hải Phòng) - Giờ: 07:30 21:30"
Hải Phòng,Quận Ngô Quyền,Phường Cầu Đất,"2 Cầu Đất, P.Cầu Đất (Ngã 4 Trần Phú - Cầu Đất ) (Q.Ngô Quyền, Hải Phòng) - Giờ: 08:00 21:30"
Hải Phòng,Quận Ngô Quyền,Phường Đông Khê,"2 Cầu Đất, P.Cầu Đất (Ngã 4 Trần Phú - Cầu Đất ) (Q.Ngô Quyền, Hải Phòng) - Giờ: 08:00 21:30"
Hải Phòng,Huyện An Dương,Thị Trấn An Dương,"Số 22, Tổ 4, Thị trấn An Dương (H.An Dương, TP.Hải Phòng) - Giờ: 08:00 22:00"
Hải Phòng,Huyện Thuỷ Nguyên,Thị Trấn Núi Đèo,"70 Trần Hưng Đạo, Thị trấn Núi Đèo (H.Thuỷ Nguyên, TP.Hải Phòng) - Giờ: 08:00 21:30"
Hậu Giang,Thành Phố Vị Thanh,Xã Hỏa Lựu,"361 Trần Hưng Đạo, P.1 (Gần Co.op mart Vị Thanh) (Tx.Vị Thanh, Hậu Giang) - Giờ: 07:00 21:00"
Hậu Giang,Huyện Châu Thành,Thị Trấn Ngã Sáu,"J52-J53 Khu TTTM Thị Trấn Ngã Sáu (Gần chợ Ngã Sáu) (H.Châu Thành, Hậu Giang) - Giờ: 07:00 20:00"
Hậu Giang,Huyện Châu Thành,Thị Trấn Mái Dầm,"J52-J53 Khu TTTM Thị Trấn Ngã Sáu (Gần chợ Ngã Sáu) (H.Châu Thành, Hậu Giang) - Giờ: 07:00 20:00"
Hậu Giang,Huyện Châu Thành A,Thị Trấn Rạch Gòi,"27 Quốc Lộ 61, ấp Thị Tứ, Thị trấn Rạch Gòi (H.Châu Thành A, Hậu Giang) - Giờ: 07:00 20:00"
Hậu Giang,Huyện Phụng Hiệp,Thị Trấn Kinh Cùng,"Quốc Lộ 61, Ấp Hòa Phụng B, Thị trấn Kinh Cùng (H.Phụng Hiệp, Hậu Giang) - Giờ: 07:00 20:00"
Hưng Yên,Huyện Văn Giang,Thị Trấn Văn Giang,"190 đường ĐT179, Thị trấn Văn Giang (coming soon) (Văn Giang, Hưng Yên) - Giờ: 07:30 21:30"
Khánh Hòa,Thị Xã Ninh Hòa,Phường Ninh Hiệp,"5 Nguyễn Thị Ngọc Oanh, P.Ninh Hiệp (Gần Vòng xoay Ninh Hoà) (Tx.Ninh Hòa, Khánh Hòa) - Giờ: 07:00 21:00"
Khánh Hòa,Thị Xã Ninh Hòa,Phường Ninh Hiệp,"182 Trần Quý Cáp, phường Ninh Hiệp (Tx.Ninh Hòa, Khánh Hòa) - Giờ: 07:30 21:00"
Khánh Hòa,Thị Xã Ninh Hòa,Xã Ninh Sim,"5 Nguyễn Thị Ngọc Oanh, P.Ninh Hiệp (Gần Vòng xoay Ninh Hoà) (Tx.Ninh Hòa, Khánh Hòa) - Giờ: 07:00 21:00"
Khánh Hòa,Thị Xã Ninh Hòa,Xã Ninh Sim,"182 Trần Quý Cáp, phường Ninh Hiệp (Tx.Ninh Hòa, Khánh Hòa) - Giờ: 07:30 21:00"
Khánh Hòa,Thành Phố Cam Ranh,Phường Ba Ngòi,"2436 Đại Lộ Hùng Vương, P.Ba Ngòi (Chợ Cam Ranh , bưu điện Cam Ranh) (Tp.Cam Ranh, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Cam Ranh,Phường Cam Lợi,"2436 Đại Lộ Hùng Vương, P.Ba Ngòi (Chợ Cam Ranh , bưu điện Cam Ranh) (Tp.Cam Ranh, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Cam Ranh,Phường Cam Nghĩa,"2436 Đại Lộ Hùng Vương, P.Ba Ngòi (Chợ Cam Ranh , bưu điện Cam Ranh) (Tp.Cam Ranh, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Phước Hải,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Phước Long,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Phương Sơn,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Tân Lập,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Vạn Thạnh,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Xã Vĩnh Hiệp,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Vĩnh Hòa,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Vĩnh Nguyên,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Thành Phố Nha Trang,Phường Vĩnh Phước,"70 Lê Hồng Phong, P.Phước Hải (Ngã 4 Âu Cơ - Lê Hồng Phong) (Tp.Nha Trang, Khánh Hòa) - Giờ: 08:00 22:00"
Khánh Hòa,Huyện Cam Lâm,Thị Trấn Cam Đức,"Quốc Lộ 1A, TDP Tân Hòa 1, Thị trấn Cam Đức (H.Cam Lâm, Khánh Hòa) - Giờ: 07:30 20:30"
Khánh Hòa,Huyện Cam Lâm,Xã Suối Tân,"Quốc Lộ 1A, TDP Tân Hòa 1, Thị trấn Cam Đức (H.Cam Lâm, Khánh Hòa) - Giờ: 07:30 20:30"
Khánh Hòa,Huyện Vạn Ninh,Thị Trấn Vạn Giã,"17 Nguyễn Huệ, Thị trấn Vạn Giã (H.Vạn Ninh, Khánh Hòa) - Giờ: 07:30 20:30"
Khánh Hòa,Huyện Diên Khánh,Thị Trấn Diên Khánh,"8 Phan Bội Châu, Tt.Diên Khánh (Ngã 3 Lạc Long Quân - Phan Bội Châu) (H.Diên Khánh, Khánh Hòa) - Giờ: 07:30 21:30"
Kiên Giang,Thành Phố Hà Tiên,Phường Pháo Đài,"178 Mạc Thiên Tích, P.Pháo Đài (Đối diện Chợ Hà Tiên) (Tx.Hà Tiên, Kiên Giang) - Giờ: 08:00 22:00"
Kiên Giang,Thành Phố Phú Quốc,Thị Trấn An Thới,"127 Nguyễn Văn Cừ, Khu Phố 8 (Ngã 3 Công Binh) (Tp.Phú Quốc, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Thành Phố Phú Quốc,Thị Trấn Dương Đông,"127 Nguyễn Văn Cừ, Khu Phố 8 (Ngã 3 Công Binh) (Tp.Phú Quốc, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Thành Phố Rạch Giá,Phường An Hòa,"14 Trần Quang Khải, P.An Hòa (Đối diện Bưu điện tỉnh ) (Tp.Rạch Giá, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Thành Phố Rạch Giá,Phường Vĩnh Lạc,"14 Trần Quang Khải, P.An Hòa (Đối diện Bưu điện tỉnh ) (Tp.Rạch Giá, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Thành Phố Rạch Giá,Phường Vĩnh Lợi,"14 Trần Quang Khải, P.An Hòa (Đối diện Bưu điện tỉnh ) (Tp.Rạch Giá, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Thành Phố Rạch Giá,Phường Vĩnh Thanh,"14 Trần Quang Khải, P.An Hòa (Đối diện Bưu điện tỉnh ) (Tp.Rạch Giá, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Huyện An Minh,Thị Trấn Thứ Mười Một,"Tổ 1, Khu Phố 3, Tt Thứ 11 (đối diện Điện Máy Xanh) (Gần Công an huyện An Minh) (H.An Minh, Kiên Giang) - Giờ: 07:00 21:00"
Kiên Giang,Huyện An Biên,Thị Trấn Thứ Ba,"194-195 Quốc Lộ 63, Khu phố 3, Thị Trấn Thứ Ba (H.An Biên, Kiên Giang) - Giờ: 07:00 20:00"
Kiên Giang,Huyện Gò Quao,Xã Định An,"Lô L10-12 Quốc Lộ 61, Chợ và Khu Dân Cư, xã Định An (coming soon) (H.Gò Quao, Kiên Giang) - Giờ: 07:30 20:30"
Kiên Giang,Huyện Gò Quao,Thị Trấn Gò Quao,"Lô L10-12 Quốc Lộ 61, Chợ và Khu Dân Cư, xã Định An (coming soon) (H.Gò Quao, Kiên Giang) - Giờ: 07:30 20:30"
Kiên Giang,Huyện Hòn Đất,Xã Bình Sơn,"Đường Quốc Lộ 80, ấp Thuận Hòa, xã Bình Sơn (Hòn Đất, Kiên Giang) - Giờ: 07:00 20:00"
Kiên Giang,Huyện Hòn Đất,Thị Trấn Sóc Sơn,"Đường Quốc Lộ 80, ấp Thuận Hòa, xã Bình Sơn (Hòn Đất, Kiên Giang) - Giờ: 07:00 20:00"
Kiên Giang,Huyện Châu Thành,Xã Bình An,"Quốc Lộ 63, ấp An Bình, xã Bình An (H.Châu Thành, Kiên Giang) - Giờ: 07:00 21:00"
Kiên Giang,Huyện Châu Thành,Thị Trấn Minh Lương,"Quốc Lộ 63, ấp An Bình, xã Bình An (H.Châu Thành, Kiên Giang) - Giờ: 07:00 21:00"
Kiên Giang,Huyện Kiên Lương,Thị Trấn Kiên Lương,"265 Quốc Lộ 80, Tt.Kiên Lương (H.Kiên Lương, Kiên Giang) - Giờ: 07:30 21:30"
Kiên Giang,Huyện Giồng Giềng,Thị Trấn Giồng Riềng,"DT 933, Khu phố 6, Tt. Giồng Riềng (Gần Cầu Bông Súng) (H.Giồng Giềng, Kiên Giang) - Giờ: 07:30 21:00"
Kiên Giang,Huyện Giồng Giềng,Xã Long Thạnh,"DT 933, Khu phố 6, Tt. Giồng Riềng (Gần Cầu Bông Súng) (H.Giồng Giềng, Kiên Giang) - Giờ: 07:30 21:00"
Kiên Giang,Huyện U Minh Thượng,Xã Thạnh Yên A,"Quốc lộ 63, xã Thạnh Yên (H.U Minh Thượng, Kiên Giang) - Giờ: 07:30 20:30"
Kon Tum,Thành Phố Kon Tum,Phường Duy Tân,"691 Phan Đình Phùng, P. Duy Tân (Gần Bùng Binh Duy Tân) (Tp.Kon Tum, Kon Tum) - Giờ: 07:30 21:30"
Kon Tum,Thành Phố Kon Tum,Phường Quyết Thắng,"691 Phan Đình Phùng, P. Duy Tân (Gần Bùng Binh Duy Tân) (Tp.Kon Tum, Kon Tum) - Giờ: 07:30 21:30"
Kon Tum,Huyện Sa Thầy,Thị Trấn Sa Thầy,"318 Trần Hưng Đạo, Thị trấn Sa Thầy (Sa Thầy, Kon Tum) - Giờ: 07:00 20:00"
Kon Tum,Huyện Đắk Hà,Thị Trấn Đắk Hà,"473 Hùng Vương, Thị trấn Đắk Hà (H.Đắk Hà, Kon Tum) - Giờ: 07:30 21:00"
Kon Tum,Huyện Đắk Tô,Thị Trấn Đắk Tô,"91 Hùng Vương, Khối 5, Thị trấn Đắk Tô (coming soon) (Đắk Tô, Kon Tum) - Giờ: 07:30 21:30"
Lai Châu,Thành Phố Lai Châu,Phường Đoàn Kết,"49 Trần Hưng Đạo, phường Đoàn Kết (Tp.Lai Châu, Lai Châu) - Giờ: 07:30 21:30"
Nam Định,Huyện Vụ Bản,Thị Trấn Gôi,"Quốc lộ 37B, Tổ dân phố Văn Côi, Thị trấn Gôi (coming soon) (Vụ Bản, Nam Định) - Giờ: 07:30 21:30"
Nghệ An,Thị Xã Thái Hoà,Phường Hòa Hiếu,"12-14 Trần Quốc Hoàn, Khối Tân Thành, phường Hoà Hiếu (coming soon) (Tx.Thái Hoà, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Thành Phố Vinh,Phường Hưng Dũng,"153 Nguyễn Phong Sắc, phường Hưng Dũng (Tp.Vinh, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Thành Phố Vinh,Phường Lê Lợi,"153 Nguyễn Phong Sắc, phường Hưng Dũng (Tp.Vinh, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Thành Phố Vinh,Phường Quang Trung,"153 Nguyễn Phong Sắc, phường Hưng Dũng (Tp.Vinh, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Thành Phố Vinh,Phường Trường Thi,"153 Nguyễn Phong Sắc, phường Hưng Dũng (Tp.Vinh, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Huyện Nam Đàn,Thị Trấn Nam Đàn,"Khối Sa Nam, Thị trấn Nam Đàn (coming soon) (Nam Đàn, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Huyện Tân Kỳ,Thị Trấn Tân Kỳ,"Số nhà 48 Đường 19/5, Khối 6, Thị trấn Tân Kỳ (Tân Kỳ, Nghệ An) - Giờ: 07:30 21:30"
Nghệ An,Huyện Đô Lương,Thị Trấn Đô Lương,"4 Hà Thành, Thị trấn Đô Lương (H.Đô Lương, Nghệ An) - Giờ: 08:00 22:00"
Ninh Bình,Thành Phố Ninh Bình,Xã Ninh Phúc,"Go! Ninh Bình, 10 Trần Nhân Tông, X.Ninh Phúc (Gần Chợ Bợi ) (Tp.Ninh Bình, Ninh Bình) - Giờ: 08:00 22:00"
Ninh Bình,Thành Phố Ninh Bình,Phường Tân Thành,"Go! Ninh Bình, 10 Trần Nhân Tông, X.Ninh Phúc (Gần Chợ Bợi ) (Tp.Ninh Bình, Ninh Bình) - Giờ: 08:00 22:00"
Ninh Bình,Thành Phố Tam Điệp,Phường Bắc Sơn,"244 Quang Trung, P.Bắc Sơn (TTVH Tam Điệp) (Tx.Tam Điệp, Ninh Bình) - Giờ: 07:30 21:30"
Ninh Bình,Huyện Yên Khánh,Thị Trấn Yên Ninh,"Quốc lộ 10, Khu phố 2, Thị trấn Yên Ninh (Yên Khánh, Ninh Bình) - Giờ: 07:30 21:30"
Ninh Thuận,Thành Phố Phan Rang-Tháp Chàm,Phường Bảo An,"602 21 Tháng 8, P.Bảo An (Gần Ngã 3 Nguyễn Du - 21/8) (Tp.Phan Rang-Tháp Chàm, Ninh Thuận) - Giờ: 07:30 21:30"
Ninh Thuận,Thành Phố Phan Rang-Tháp Chàm,Phường Đài Sơn,"602 21 Tháng 8, P.Bảo An (Gần Ngã 3 Nguyễn Du - 21/8) (Tp.Phan Rang-Tháp Chàm, Ninh Thuận) - Giờ: 07:30 21:30"
Ninh Thuận,Thành Phố Phan Rang-Tháp Chàm,Phường Đông Hải,"602 21 Tháng 8, P.Bảo An (Gần Ngã 3 Nguyễn Du - 21/8) (Tp.Phan Rang-Tháp Chàm, Ninh Thuận) - Giờ: 07:30 21:30"
Ninh Thuận,Thành Phố Phan Rang-Tháp Chàm,Phường Kinh Dinh,"602 21 Tháng 8, P.Bảo An (Gần Ngã 3 Nguyễn Du - 21/8) (Tp.Phan Rang-Tháp Chàm, Ninh Thuận) - Giờ: 07:30 21:30"
Ninh Thuận,Thành Phố Phan Rang-Tháp Chàm,Phường Phước Mỹ,"602 21 Tháng 8, P.Bảo An (Gần Ngã 3 Nguyễn Du - 21/8) (Tp.Phan Rang-Tháp Chàm, Ninh Thuận) - Giờ: 07:30 21:30"
Ninh Thuận,Thành Phố Phan Rang-Tháp Chàm,Phường Tấn Tài,"602 21 Tháng 8, P.Bảo An (Gần Ngã 3 Nguyễn Du - 21/8) (Tp.Phan Rang-Tháp Chàm, Ninh Thuận) - Giờ: 07:30 21:30"
Ninh Thuận,Huyện Thuận Nam,Xã Phước Diêm,"Thửa đất 544, thôn Lạc Tân 1,xã Phước Diêm (H.Thuận Nam, Ninh Thuận) - Giờ: 07:30 21:00"
Ninh Thuận,Huyện Ninh Phước,Thị Trấn Phước Dân,"119 Quốc lộ 1A,Tt.Phước Dân (Đối diện ngã 3 Nguyễn Huệ - QL1A) (H.Ninh Phước, Ninh Thuận) - Giờ: 07:30 21:30"
Phú Yên,Thị Xã Sông Cầu,Phường Xuân Phú,"222 - 224 Phạm Văn Đồng, phường Xuân Phú (Tx.Sông Cầu, Phú Yên) - Giờ: 07:30 21:30"
Phú Yên,Thành Phố Tuy Hòa,Phường 3,"83-83A Nguyễn Thái Học, Phường 3 (Tp.Tuy Hòa, Phú Yên) - Giờ: 07:30 21:30"
Phú Yên,Thành Phố Tuy Hòa,Phường 4,"83-83A Nguyễn Thái Học, Phường 3 (Tp.Tuy Hòa, Phú Yên) - Giờ: 07:30 21:30"
Phú Yên,Thành Phố Tuy Hòa,Phường Phú Thạnh,"83-83A Nguyễn Thái Học, Phường 3 (Tp.Tuy Hòa, Phú Yên) - Giờ: 07:30 21:30"
Phú Yên,Huyện Sơn Hòa,Thị Trấn Củng Sơn,"189 Trần Phú, Khu phố Trung Hòa, Thị trấn Củng Sơn (Sơn Hòa, Phú Yên) - Giờ: 07:30 21:30"
Phú Yên,Huyện Sông Hinh,Thị Trấn Hai Riêng,"93 Trần Hưng Đạo, Thị trấn Hai Riêng (Sông Hinh, Phú Yên) - Giờ: 07:00 21:30"
Phú Yên,Huyện Đồng Xuân,Thị Trấn La Hai,"126 Trần Hưng Đạo, Thị trấn La Hai (coming soon 15/07) (Đồng Xuân, Phú Yên) - Giờ: 07:00 20:30"
Quảng Bình,Thị Xã Ba Đồn,Phường Ba Đồn,"1 Lý Thường Kiệt, phường Ba Đồn (Tx.Ba Đồn, Quảng Bình) - Giờ: 07:30 21:30"
Quảng Bình,Thành Phố Đồng Hới,Phường Bắc Lý,"2 Hữu Nghị, Phường Bắc Lý (Tp.Đồng Hới, Quảng Bình) - Giờ: 07:30 20:30"
Quảng Bình,Thành Phố Đồng Hới,Phường Hải Đình,"2 Hữu Nghị, Phường Bắc Lý (Tp.Đồng Hới, Quảng Bình) - Giờ: 07:30 20:30"
Quảng Bình,Thành Phố Đồng Hới,Phường Nam Lý,"2 Hữu Nghị, Phường Bắc Lý (Tp.Đồng Hới, Quảng Bình) - Giờ: 07:30 20:30"
Quảng Bình,Huyện Lệ Thủy,Thị Trấn Kiến Giang,"01 Tây Hồ, Thị trấn Kiến Giang (H.Lệ Thủy, Quảng Bình) - Giờ: 07:30 21:00"
Quảng Nam,Thị Xã Điện Bàn,Phường Điện Dương,"đường Võ Nguyễn Giáp, Phường Điện Dương (coming soon) (Điện Bàn, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Thị Xã Điện Bàn,Phường Vĩnh Điện,"đường Võ Nguyễn Giáp, Phường Điện Dương (coming soon) (Điện Bàn, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Thành Phố Hội An,Phường Cẩm Phô,"550 Hai Bà Trưng, P.Cẩm Phô (Đối diện Bưu Điện Cẩm Phô ) (Tp.Hội An, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Thành Phố Tam Kỳ,Phường Phước Hòa,"63-65 Phan Chu Trinh, P.Phước Hoà (Đối diện Co.op Mart Tam Kỳ) (Tp.Tam Kỳ, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Thành Phố Tam Kỳ,Phường Tân Thạnh,"63-65 Phan Chu Trinh, P.Phước Hoà (Đối diện Co.op Mart Tam Kỳ) (Tp.Tam Kỳ, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Huyện Duy Xuyên,Xã Duy Sơn,"1142 Hùng Vương, xã Duy Sơn (coming soon) (Duy Xuyên, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Huyện Duy Xuyên,Thị Trấn Nam Phước,"1142 Hùng Vương, xã Duy Sơn (coming soon) (Duy Xuyên, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Huyện Quế Sơn,Xã Hương An,"Quốc lộ 1A, xã Hương An (H.Quế Sơn, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Huyện Núi Thành,Thị Trấn Núi Thành,"236 Phạm Văn Đồng, Thị trấn Núi Thành (H.Núi Thành, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Huyện Đại Lộc,Thị Trấn Ái Nghĩa,"55 Nguyễn Tất Thành, Thị trấn Ái Nghĩa (Đại Lộc, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Nam,Huyện Đại Lộc,Xã Đại Minh,"55 Nguyễn Tất Thành, Thị trấn Ái Nghĩa (Đại Lộc, Quảng Nam) - Giờ: 07:30 21:30"
Quảng Ngãi,Thị Xã Đức Phổ,Thị Trấn Đức Phổ,"460 Nguyễn Nghiêm, phường Nguyễn Nghiêm (H.Đức Phổ, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Thành Phố Quảng Ngãi,Phường Lê Hồng Phong,"2 Hai Bà Trưng, P.Lê Hồng Phong (Vòng xoay Trà Khúc) (Tp.Quảng Ngãi, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Thành Phố Quảng Ngãi,Phường Nghĩa Lộ,"2 Hai Bà Trưng, P.Lê Hồng Phong (Vòng xoay Trà Khúc) (Tp.Quảng Ngãi, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Thành Phố Quảng Ngãi,Phường Nguyễn Nghiêm,"2 Hai Bà Trưng, P.Lê Hồng Phong (Vòng xoay Trà Khúc) (Tp.Quảng Ngãi, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Thành Phố Quảng Ngãi,Xã Tịnh Khê,"2 Hai Bà Trưng, P.Lê Hồng Phong (Vòng xoay Trà Khúc) (Tp.Quảng Ngãi, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Thành Phố Quảng Ngãi,Phường Trần Phú,"2 Hai Bà Trưng, P.Lê Hồng Phong (Vòng xoay Trà Khúc) (Tp.Quảng Ngãi, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Thành Phố Quảng Ngãi,Phường Trương Quang Trọng,"2 Hai Bà Trưng, P.Lê Hồng Phong (Vòng xoay Trà Khúc) (Tp.Quảng Ngãi, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Huyện Ba Tơ,Thị Trấn Ba Tơ,"220 Phạm Văn Đồng, Thị trấn Ba Tơ (coming soon) (Ba Tơ, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Huyện Bình Sơn,Xã Bình Châu,"Tỉnh lộ 621, xã Bình Châu (coming soon) (Bình Sơn, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Huyện Bình Sơn,Thị Trấn Châu Ổ,"Tỉnh lộ 621, xã Bình Châu (coming soon) (Bình Sơn, Quảng Ngãi) - Giờ: 07:30 21:30"
Quảng Ngãi,Huyện Tư Nghĩa,Xã Nghĩa Kỳ,"Tỉnh Lộ 623B, thôn An Hội Bắc 1, xã Nghĩa Kỳ (Tư Nghĩa, Quảng Ngãi) - Giờ: 07:30 20:30"
